"income","workclass","education","capital-gain","capital-loss","hours-per-week"
"<=50K","Local-gov","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Assoc-voc",0,0,38
"<=50K","Self-emp-not-inc","12th",0,0,40
"<=50K","Private","5th-6th",0,0,56
"<=50K","Private","Bachelors",0,0,35
"<=50K","Private","11th",0,0,25
"<=50K","Private","Some-college",0,0,40
"<=50K","Local-gov","Bachelors",0,0,26
"<=50K","Private","Assoc-voc",0,0,41
"<=50K","Self-emp-inc","HS-grad",0,0,50
"<=50K","Private","HS-grad",0,0,45
"<=50K","Local-gov","HS-grad",0,0,40
"<=50K","Local-gov","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"HS-grad",0,0,16
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","10th",0,0,20
"<=50K","Private","11th",0,0,43
"<=50K","Private","HS-grad",0,0,30
"<=50K","Private","Assoc-acdm",0,0,20
"<=50K","Private","Some-college",4650,0,20
"<=50K","Private","Bachelors",4865,0,40
"<=50K",,"Some-college",0,0,20
"<=50K","Private","Bachelors",0,0,45
">50K","Federal-gov","Prof-school",0,0,40
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Private","Assoc-voc",2407,0,40
">50K","Local-gov","Masters",7688,0,70
"<=50K","Private","11th",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","7th-8th",0,0,45
">50K","Self-emp-not-inc","Masters",0,0,50
"<=50K","Private","Some-college",0,0,40
"<=50K","State-gov","Bachelors",0,0,35
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Private","HS-grad",0,0,42
"<=50K",,"Some-college",0,0,15
"<=50K","Private","Masters",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K",,"Assoc-voc",0,0,40
"<=50K",,"HS-grad",0,0,40
"<=50K","Local-gov","Some-college",594,0,20
"<=50K","Private","HS-grad",0,0,58
">50K","Private","HS-grad",0,0,60
">50K","Private","Bachelors",0,1902,32
">50K","Local-gov","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,50
">50K","Private","Some-college",0,0,48
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Self-emp-not-inc","Bachelors",0,0,60
"<=50K","Private","Bachelors",0,0,27
"<=50K","Self-emp-inc","Some-college",0,0,40
">50K","Private","Assoc-voc",0,1887,40
"<=50K","Self-emp-inc","Assoc-acdm",0,0,40
"<=50K","Private","Bachelors",0,0,40
">50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Private","HS-grad",3103,0,40
">50K","Self-emp-not-inc","Prof-school",0,0,50
">50K","Private","9th",0,0,50
">50K","Private","Bachelors",0,0,55
"<=50K",,"HS-grad",0,0,20
">50K","Private","Bachelors",0,0,42
"<=50K","Self-emp-not-inc","Assoc-voc",0,0,60
">50K","Local-gov","Masters",0,0,60
">50K","Private","Bachelors",0,0,40
">50K","Federal-gov","Bachelors",0,0,50
">50K","Self-emp-inc","Bachelors",0,2392,40
">50K","Private","Bachelors",0,0,50
"<=50K","Private","HS-grad",0,0,40
">50K","Self-emp-not-inc","HS-grad",0,0,72
"<=50K","Private","Bachelors",0,0,40
">50K","Private","Assoc-voc",7298,0,45
"<=50K","Local-gov","Bachelors",0,0,35
"<=50K","Private","Bachelors",0,0,50
"<=50K","Private","Some-college",0,0,20
"<=50K","Private","10th",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,30
">50K","Private","Some-college",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,40
">50K","Private","Bachelors",0,0,70
"<=50K","Private","5th-6th",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Some-college",0,0,35
"<=50K","Private","HS-grad",0,0,25
"<=50K","Private","10th",0,0,28
">50K","Private","Bachelors",0,0,50
">50K","Private","Bachelors",0,0,21
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","Bachelors",0,0,50
"<=50K","Private","9th",0,0,44
">50K","Federal-gov","Masters",0,0,40
"<=50K",,"Some-college",0,0,20
"<=50K","Private","Some-college",0,1721,55
">50K","Private","HS-grad",0,1887,40
"<=50K","Private","10th",0,0,60
">50K","Local-gov","Bachelors",0,0,38
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","12th",0,0,30
">50K","Local-gov","Bachelors",0,0,45
"<=50K","Private","Some-college",0,0,25
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,45
"<=50K","Private","Masters",0,0,48
"<=50K","Private","11th",0,0,25
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Preschool",0,0,10
">50K","State-gov","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,50
">50K","Private","Bachelors",7688,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","9th",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,30
">50K","Self-emp-not-inc","Some-college",0,0,50
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
">50K","Private","HS-grad",0,1902,40
"<=50K","Private","HS-grad",0,0,4
"<=50K","Private","Some-college",0,0,60
">50K","Private","HS-grad",0,0,42
"<=50K","Local-gov","Some-college",0,0,40
">50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","Bachelors",0,0,40
">50K","Private","Masters",15024,0,50
"<=50K","Local-gov","Bachelors",0,0,60
">50K","Private","Bachelors",0,0,55
"<=50K","Self-emp-not-inc","Bachelors",0,0,60
">50K","Private","HS-grad",0,0,60
"<=50K","Private","Bachelors",0,0,45
"<=50K","Private","Bachelors",0,0,15
"<=50K","Private","HS-grad",0,0,36
"<=50K","Private","HS-grad",0,0,21
"<=50K","Private","Some-college",0,0,45
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Self-emp-not-inc","Bachelors",0,0,40
">50K","Private","Some-college",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,45
"<=50K","Private","HS-grad",6849,0,40
"<=50K","Private","5th-6th",0,0,54
">50K","Self-emp-not-inc","Prof-school",0,0,55
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Bachelors",0,0,60
"<=50K",,"Bachelors",0,0,10
"<=50K","Private","Bachelors",5013,0,40
">50K","Private","Masters",13550,0,60
"<=50K","Private","Bachelors",0,0,35
"<=50K","Local-gov","Bachelors",0,0,40
"<=50K","Private","1st-4th",0,0,15
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,30
">50K","Private","HS-grad",0,0,45
"<=50K","Private","Assoc-acdm",0,0,45
">50K","Private","Some-college",0,0,50
"<=50K",,"5th-6th",0,0,40
">50K","Private","Some-college",0,0,40
">50K","Private","Bachelors",0,0,40
"<=50K","Private","Assoc-acdm",0,0,36
"<=50K","Private","Bachelors",0,0,25
"<=50K","Private","HS-grad",0,0,60
">50K","Private","Some-college",0,0,44
"<=50K","Private","HS-grad",0,0,30
">50K","Private","Bachelors",0,0,40
"<=50K","Private","11th",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,50
"<=50K","Private","Bachelors",0,0,20
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Assoc-acdm",0,0,25
">50K","Private","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","10th",0,0,40
"<=50K","Private","Some-college",0,0,30
"<=50K",,"HS-grad",2635,0,40
"<=50K","Private","10th",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,38
"<=50K","Private","Assoc-acdm",0,0,60
"<=50K","Private","Some-college",0,0,35
"<=50K","Private","HS-grad",0,0,40
"<=50K","Self-emp-inc","Some-college",0,2339,50
">50K","Private","Some-college",0,0,35
"<=50K","Private","1st-4th",0,0,12
">50K","Private","Some-college",0,0,40
"<=50K","Federal-gov","HS-grad",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Some-college",0,0,40
">50K","Private","11th",5178,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,86
"<=50K","Private","HS-grad",0,1974,40
">50K","Private","Assoc-acdm",0,0,40
"<=50K","Local-gov","Bachelors",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,80
"<=50K","Private","HS-grad",0,0,40
"<=50K","Self-emp-not-inc","Bachelors",0,0,40
">50K","Private","Bachelors",0,0,40
"<=50K","Private","12th",0,0,55
">50K","Private","HS-grad",0,0,46
">50K","Self-emp-not-inc","HS-grad",0,0,50
"<=50K",,"HS-grad",0,0,35
">50K","Local-gov","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","Assoc-voc",0,0,23
">50K","Private","Assoc-acdm",5178,0,40
">50K","Private","Bachelors",0,0,40
">50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,15
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,35
">50K","Private","Some-college",0,0,20
"<=50K","Private","Some-college",0,0,40
">50K","Private","10th",0,0,40
"<=50K","Self-emp-not-inc","Bachelors",0,0,25
"<=50K","Local-gov","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"Some-college",0,0,24
">50K","Private","HS-grad",0,1902,55
"<=50K","Private","Bachelors",0,0,42
"<=50K","Private","Bachelors",0,0,60
"<=50K","Private","HS-grad",0,0,40
">50K",,"Masters",15024,0,2
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Federal-gov","Some-college",0,0,20
"<=50K","Private","Some-college",0,0,50
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Masters",0,0,40
">50K","Private","Bachelors",0,653,50
"<=50K","Local-gov","Masters",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Self-emp-not-inc","Bachelors",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Self-emp-inc","Bachelors",0,0,45
">50K",,"Bachelors",0,0,8
">50K","Self-emp-inc","Bachelors",0,0,70
"<=50K","Self-emp-not-inc","HS-grad",0,0,44
"<=50K","Local-gov","HS-grad",0,0,40
"<=50K","Local-gov","Some-college",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,60
">50K","Private","Bachelors",3103,0,50
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","10th",0,0,40
"<=50K","Federal-gov","Bachelors",0,0,40
">50K","Self-emp-not-inc","Some-college",0,0,45
">50K","Private","Bachelors",0,0,55
"<=50K","Private","10th",0,0,40
"<=50K","Local-gov","Masters",0,0,60
"<=50K","Private","HS-grad",0,0,40
"<=50K","Local-gov","HS-grad",0,0,30
"<=50K","Private","HS-grad",0,0,60
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Bachelors",0,0,35
"<=50K","Private","Some-college",0,0,25
"<=50K","Self-emp-inc","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,34
">50K","Private","Bachelors",0,0,50
"<=50K","Self-emp-not-inc","Some-college",0,1740,50
"<=50K","Private","Assoc-acdm",0,0,45
"<=50K","Private","Some-college",0,0,40
">50K","Private","Assoc-voc",0,1887,40
"<=50K","State-gov","Bachelors",2174,0,37
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","Masters",0,0,40
">50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",4508,0,24
">50K","Private","Some-college",0,0,40
"<=50K","Private","11th",0,0,20
"<=50K","Private","Assoc-voc",0,0,40
">50K","Private","Bachelors",0,0,50
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
">50K","Private","Bachelors",99999,0,50
"<=50K","Local-gov","Bachelors",0,0,60
"<=50K","Private","Some-college",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,35
">50K","Private","Assoc-voc",0,0,40
">50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","12th",0,0,35
"<=50K","Private","HS-grad",0,0,48
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,40
">50K","Private","Bachelors",7298,0,50
"<=50K","Private","HS-grad",0,0,20
"<=50K","Private","9th",0,1719,30
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Local-gov","Some-college",0,0,75
"<=50K","Private","Some-college",0,0,20
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,48
"<=50K","Private","Prof-school",0,0,50
">50K","Private","HS-grad",0,0,46
"<=50K","Private","HS-grad",0,0,38
"<=50K","Private","Bachelors",0,0,40
"<=50K",,"Some-college",0,0,25
">50K","Private","HS-grad",15024,0,40
"<=50K","Local-gov","9th",0,0,25
"<=50K","Private","Some-college",0,0,40
">50K","State-gov","Doctorate",0,0,50
"<=50K","Private","Some-college",2176,0,20
"<=50K","Private","Bachelors",0,0,40
"<=50K","State-gov","Masters",0,1669,40
">50K","Private","Some-college",99999,0,55
"<=50K","Private","7th-8th",0,0,40
">50K","Self-emp-inc","HS-grad",0,0,40
"<=50K","Private","7th-8th",0,0,32
"<=50K","Private","Some-college",0,0,50
">50K","Private","Masters",0,0,45
"<=50K","Private","Some-college",0,0,20
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
">50K","Self-emp-not-inc","Bachelors",15024,0,60
"<=50K","Private","Some-college",0,0,50
"<=50K","Private","Bachelors",0,0,40
">50K","Self-emp-not-inc","Doctorate",15024,0,40
"<=50K","Private","HS-grad",0,0,20
"<=50K","Private","Assoc-acdm",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","7th-8th",0,0,40
"<=50K","Private","Some-college",0,0,50
"<=50K","Private","11th",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","Some-college",0,0,15
"<=50K","Private","Assoc-acdm",0,0,40
"<=50K","Private","Assoc-acdm",0,0,35
">50K","Federal-gov","Some-college",0,0,40
">50K","Private","Masters",0,2824,55
">50K","Private","11th",0,0,40
"<=50K","State-gov","Some-college",0,0,20
"<=50K","Local-gov","HS-grad",0,0,20
">50K","Federal-gov","Masters",0,0,60
"<=50K","Self-emp-not-inc","HS-grad",0,0,16
"<=50K","Private","HS-grad",0,0,45
"<=50K","Private","Some-college",0,0,45
"<=50K","Local-gov","Masters",0,0,50
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Federal-gov","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","Bachelors",0,0,40
"<=50K",,"HS-grad",0,0,40
"<=50K","Federal-gov","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,20
"<=50K","Private","Bachelors",2463,0,50
"<=50K","Private","Bachelors",0,0,50
">50K",,"Prof-school",0,0,30
">50K","Private","Bachelors",99999,0,60
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Bachelors",7688,0,40
">50K","Private","Assoc-voc",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K",,"5th-6th",0,0,8
">50K","Private","Masters",27828,0,60
">50K","Private","Bachelors",0,1564,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","State-gov","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Some-college",0,0,40
"<=50K","Self-emp-not-inc","Assoc-voc",0,0,60
"<=50K","Local-gov","HS-grad",0,0,18
"<=50K","State-gov","Some-college",0,0,20
">50K","Private","Bachelors",0,0,40
"<=50K",,"11th",0,0,30
">50K","Local-gov","HS-grad",0,0,40
"<=50K","Private","Assoc-acdm",0,0,55
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Bachelors",0,2258,40
"<=50K","Federal-gov","Some-college",0,0,24
">50K","Private","Prof-school",0,0,50
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"Some-college",0,0,30
"<=50K","Local-gov","Bachelors",0,0,40
">50K","Private","HS-grad",0,1977,52
">50K","Private","Bachelors",15024,0,50
">50K","Self-emp-not-inc","HS-grad",7298,0,45
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Private","Masters",0,0,45
">50K",,"HS-grad",0,0,55
">50K","Private","HS-grad",0,1887,65
"<=50K","Self-emp-not-inc","10th",0,0,35
"<=50K","Federal-gov","HS-grad",0,0,40
"<=50K","Private","10th",0,0,40
"<=50K","Self-emp-not-inc","Bachelors",0,0,60
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Private","7th-8th",0,0,32
"<=50K","Private","1st-4th",0,0,15
">50K","Private","Some-college",0,0,40
"<=50K","Private","Assoc-acdm",0,0,55
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,20
">50K","Local-gov","Masters",0,1977,40
"<=50K","Private","Assoc-voc",2407,0,40
"<=50K","Self-emp-not-inc","Prof-school",0,0,36
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Doctorate",3103,0,40
"<=50K",,"HS-grad",0,0,30
"<=50K","Private","HS-grad",0,0,40
">50K","Private","HS-grad",0,0,42
">50K","Private","Assoc-acdm",7688,0,50
"<=50K",,"Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,40
">50K","Private","Prof-school",0,0,99
"<=50K","Private","Bachelors",0,0,38
"<=50K","Private","Bachelors",0,0,45
">50K","Private","Bachelors",0,0,48
"<=50K","Self-emp-not-inc","HS-grad",0,0,50
"<=50K","Private","Some-college",0,0,34
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,60
"<=50K","Private","Assoc-voc",0,0,35
"<=50K","Self-emp-not-inc","HS-grad",0,0,35
"<=50K",,"12th",0,0,28
"<=50K","Private","Masters",3325,0,40
"<=50K","Private","HS-grad",0,0,70
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,60
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Bachelors",0,0,55
"<=50K","Private","Some-college",0,0,40
"<=50K","State-gov","Some-college",0,0,20
"<=50K","Self-emp-not-inc","HS-grad",0,0,99
"<=50K","Private","Some-college",0,0,35
"<=50K","Private","HS-grad",0,0,40
"<=50K","Self-emp-inc","Bachelors",0,0,60
"<=50K","State-gov","HS-grad",0,0,40
"<=50K","Private","HS-grad",4650,0,40
"<=50K",,"11th",0,0,25
"<=50K","State-gov","9th",0,0,40
"<=50K","Local-gov","Assoc-voc",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,45
">50K","State-gov","Doctorate",0,0,50
"<=50K","Private","Bachelors",0,0,35
"<=50K","Private","Some-college",0,0,35
">50K","Private","Bachelors",0,0,40
">50K","Private","Some-college",0,0,40
"<=50K","Self-emp-not-inc","Assoc-acdm",0,0,60
"<=50K","Private","HS-grad",0,0,45
"<=50K","Private","Bachelors",0,0,40
">50K","Private","Some-college",0,0,40
">50K","Private","Bachelors",0,0,60
"<=50K","Self-emp-not-inc","1st-4th",0,0,35
"<=50K","Private","9th",0,0,40
"<=50K","Private","9th",0,0,23
"<=50K","Self-emp-not-inc","HS-grad",0,0,48
"<=50K","Private","HS-grad",0,0,56
"<=50K","Private","11th",0,0,40
"<=50K","Private","11th",0,0,12
"<=50K","Private","Some-college",0,0,40
"<=50K",,"9th",0,0,40
"<=50K","Private","10th",0,0,40
">50K","Self-emp-not-inc","HS-grad",0,0,75
"<=50K","Private","Some-college",0,0,30
"<=50K","Private","HS-grad",0,0,40
"<=50K","Federal-gov","Bachelors",0,0,50
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","11th",0,0,12
">50K","Self-emp-inc","Assoc-acdm",0,0,50
"<=50K","Private","10th",4416,0,99
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","State-gov","Some-college",0,1602,10
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Bachelors",2829,0,60
"<=50K","Private","HS-grad",0,0,36
"<=50K","Local-gov","Bachelors",0,0,45
">50K","Private","Prof-school",0,0,80
"<=50K",,"10th",0,0,30
"<=50K","Private","HS-grad",0,0,20
"<=50K","Private","Bachelors",0,0,65
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,48
">50K","Private","Masters",0,1977,40
"<=50K","State-gov","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,24
"<=50K","Private","12th",2407,0,50
"<=50K","Private","Bachelors",0,0,40
"<=50K","Self-emp-inc","11th",0,0,10
"<=50K","Self-emp-inc","Assoc-voc",0,0,55
"<=50K","Private","HS-grad",0,0,40
">50K","Self-emp-not-inc","7th-8th",7298,0,45
"<=50K","Local-gov","Masters",0,0,50
">50K","Private","Some-college",0,0,50
"<=50K","Private","Some-college",0,0,35
"<=50K","Federal-gov","HS-grad",0,0,35
">50K","Private","Bachelors",0,0,40
">50K","Private","Some-college",0,0,17
"<=50K",,"HS-grad",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,70
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
">50K","Private","Bachelors",0,0,40
">50K","Private","Bachelors",15024,0,42
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
">50K","Local-gov","Masters",0,0,40
">50K","State-gov","Bachelors",15024,0,40
"<=50K","Local-gov","HS-grad",0,0,26
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","9th",0,0,40
"<=50K","Local-gov","HS-grad",0,0,40
">50K","Private","Masters",0,2415,65
">50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,38
"<=50K","Private","Some-college",0,0,70
"<=50K","Local-gov","1st-4th",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,70
"<=50K","State-gov","Bachelors",0,0,40
"<=50K","State-gov","9th",0,0,38
">50K","Private","HS-grad",0,0,50
"<=50K","State-gov","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,6
"<=50K","Private","Some-college",0,0,40
">50K","Federal-gov","HS-grad",0,0,40
">50K","Self-emp-not-inc","Assoc-acdm",0,0,55
"<=50K","Private","HS-grad",0,0,50
"<=50K","Self-emp-not-inc","Some-college",0,0,35
"<=50K","Local-gov","Bachelors",0,0,35
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
">50K","Private","1st-4th",0,0,50
"<=50K","Private","HS-grad",0,0,48
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Private","Bachelors",0,0,40
