"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
"<=50K",42,"Private",145175,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row20912"
"<=50K",45,"Private",259323,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20913"
"<=50K",23,"Private",154978,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Guatemala","Row20914"
"<=50K",60,,163946,"9th",5,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States","Row20915"
"<=50K",23,"Private",127768,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row20916"
"<=50K",52,"Private",98588,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20917"
">50K",49,"Private",192894,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20918"
"<=50K",20,"Private",194848,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","Row20919"
"<=50K",30,"Private",142977,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,65,"United-States","Row20922"
">50K",45,"Private",241350,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,48,"United-States","Row20923"
"<=50K",30,"Private",154882,"Prof-school",15,"Widowed","Other-service","Not-in-family","White","Male",0,0,35,"United-States","Row20924"
"<=50K",22,"Private",142566,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row20926"
"<=50K",25,"Private",176162,"Bachelors",13,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","Row20927"
">50K",52,"Private",186303,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,55,"Canada","Row20928"
"<=50K",18,,184416,"10th",6,"Never-married",,"Own-child","Black","Male",0,0,30,"United-States","Row20930"
"<=50K",58,"Private",68624,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","Row20931"
"<=50K",30,"Private",229504,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","Row20932"
"<=50K",59,"Private",340591,"10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",3942,0,40,"United-States","Row20933"
">50K",33,"Private",169496,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","Row20937"
"<=50K",22,"Private",195179,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,24,"United-States","Row20939"
"<=50K",25,"Private",469697,"Some-college",10,"Married-civ-spouse","Craft-repair","Own-child","White","Male",0,0,40,"United-States","Row20940"
"<=50K",40,"Private",244172,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row20944"
">50K",37,"Private",412296,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"Mexico","Row20946"
"<=50K",32,"Private",30497,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row20947"
"<=50K",52,"Self-emp-not-inc",189216,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,65,"United-States","Row20948"
"<=50K",36,"Private",268292,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,41,"United-States","Row20949"
"<=50K",57,"State-gov",111224,"Bachelors",13,"Divorced","Machine-op-inspct","Not-in-family","Black","Male",0,0,39,"United-States","Row20951"
"<=50K",80,,174995,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",0,0,8,"Canada","Row20953"
"<=50K",40,"Private",286750,"11th",7,"Separated","Machine-op-inspct","Not-in-family","Black","Male",0,0,36,"United-States","Row20955"
"<=50K",36,"Self-emp-not-inc",321274,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","Row20956"
"<=50K",35,"Private",179579,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row20960"
"<=50K",29,"Private",663394,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","Black","Male",0,0,40,"United-States","Row20961"
"<=50K",27,"Private",302422,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","Row20962"
">50K",49,"Local-gov",37353,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row20964"
"<=50K",26,"Self-emp-not-inc",109609,"Some-college",10,"Separated","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","Row20965"
"<=50K",47,"Private",184402,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,32,"United-States","Row20966"
"<=50K",19,"Private",405526,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","Row20968"
"<=50K",34,"Private",36385,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,2258,50,"United-States","Row20969"
"<=50K",23,"Private",164231,"11th",7,"Separated","Prof-specialty","Own-child","White","Male",0,0,35,"United-States","Row20971"
"<=50K",25,"Private",383306,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row20972"
"<=50K",21,"Private",417668,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,36,"United-States","Row20973"
"<=50K",25,"Private",161007,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","Row20974"
"<=50K",63,"State-gov",99823,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,32,"United-States","Row20975"
">50K",39,"Private",180477,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States","Row20978"
">50K",30,"Private",111415,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","Row20980"
"<=50K",36,"Private",267556,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",4064,0,40,"United-States","Row20983"
">50K",47,"Private",284871,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,40,"United-States","Row20984"
"<=50K",27,"Private",194690,"9th",5,"Never-married","Other-service","Own-child","White","Male",0,0,50,"Mexico","Row20985"
">50K",52,"Private",163998,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,45,"United-States","Row20987"
"<=50K",50,"Private",128478,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,70,"United-States","Row20988"
"<=50K",21,"Private",250647,"Some-college",10,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,30,"Nicaragua","Row20989"
"<=50K",47,"Private",157901,"11th",7,"Married-civ-spouse","Other-service","Husband","Amer-Indian-Eskimo","Male",0,0,36,"United-States","Row20991"
">50K",54,"Self-emp-not-inc",33863,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","Row20992"
"<=50K",32,"Local-gov",40444,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","Row20993"
"<=50K",61,"Private",54373,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row20994"
"<=50K",21,"Private",52753,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,1504,40,"United-States","Row20995"
">50K",29,"Self-emp-not-inc",104423,"Some-college",10,"Married-civ-spouse","Exec-managerial","Other-relative","White","Male",4386,0,45,"United-States","Row20996"
"<=50K",38,"Local-gov",167440,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,20,"United-States","Row20998"
"<=50K",59,"Private",291529,"10th",6,"Widowed","Machine-op-inspct","Not-in-family","White","Male",0,0,52,"United-States","Row20999"
"<=50K",43,"Private",243380,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row21000"
"<=50K",19,"Private",38619,"11th",7,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,10,"United-States","Row21001"
"<=50K",42,"Private",230684,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5013,0,40,"United-States","Row21002"
"<=50K",33,"Private",132601,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","Row21003"
">50K",51,"Private",279156,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States","Row21005"
"<=50K",28,"Private",339372,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row21006"
"<=50K",31,"Private",312667,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row21009"
"<=50K",38,"Self-emp-not-inc",255503,"11th",7,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,55,"United-States","Row21010"
"<=50K",21,"Private",221955,"9th",5,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"Mexico","Row21011"
"<=50K",22,"Private",139190,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,50,"United-States","Row21012"
">50K",35,"Private",185556,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,"United-States","Row21013"
">50K",53,"Federal-gov",84278,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,48,"United-States","Row21014"
">50K",36,"Private",185405,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,50,"United-States","Row21016"
"<=50K",33,"Self-emp-not-inc",199539,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,65,"United-States","Row21017"
">50K",51,"Local-gov",349431,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",4386,0,40,"United-States","Row21019"
"<=50K",31,"Private",219619,"HS-grad",9,"Never-married","Sales","Other-relative","White","Male",0,0,48,"United-States","Row21020"
"<=50K",26,"Self-emp-not-inc",253899,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row21022"
">50K",32,"Private",155232,"Bachelors",13,"Divorced","Protective-serv","Not-in-family","Black","Male",0,0,60,"United-States","Row21023"
">50K",43,"Private",182437,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States","Row21024"
">50K",49,"Local-gov",358668,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States","Row21027"
">50K",45,"Private",126141,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row21029"
"<=50K",41,"Private",238355,"5th-6th",3,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"Mexico","Row21030"
">50K",46,"Private",249686,"Prof-school",15,"Separated","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","Row21033"
"<=50K",44,"Self-emp-not-inc",219591,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row21034"
"<=50K",25,"Private",221757,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row21035"
"<=50K",30,"Private",80625,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","Row21036"
">50K",54,"Private",185407,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","Row21037"
">50K",34,"Private",163110,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","Row21038"
"<=50K",34,,24504,"HS-grad",9,"Never-married",,"Not-in-family","White","Male",0,0,40,"United-States","Row21039"
">50K",30,"Private",159187,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,55,"United-States","Row21040"
"<=50K",29,"Private",145011,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","Row21043"
">50K",60,"Self-emp-inc",181196,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row21044"
"<=50K",36,"Self-emp-not-inc",37778,"Masters",14,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,70,"United-States","Row21045"
"<=50K",57,"Self-emp-not-inc",84231,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,48,"United-States","Row21047"
"<=50K",63,"Private",318763,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Male",0,0,22,"United-States","Row21049"
">50K",29,"Private",168138,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","Row21050"
"<=50K",34,"Private",113530,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row21051"
"<=50K",27,"Private",321896,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","Row21052"
"<=50K",31,"Private",131425,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row21054"
"<=50K",64,"Local-gov",142166,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,99,"United-States","Row21056"
">50K",44,"Self-emp-not-inc",172479,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",15024,0,60,"United-States","Row21058"
"<=50K",35,"Private",184655,"11th",7,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","Row21059"
"<=50K",21,"Private",86625,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,,"Row21062"
">50K",64,"State-gov",111795,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","Row21063"
"<=50K",42,"Private",242564,"7th-8th",4,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,2205,40,"United-States","Row21064"
">50K",31,"Private",364657,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"Germany","Row21065"
"<=50K",42,"Self-emp-not-inc",436107,"Assoc-acdm",12,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","Row21066"
"<=50K",23,"Private",283796,"12th",8,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,30,"Mexico","Row21069"
"<=50K",20,"Private",161092,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,14,"United-States","Row21070"
"<=50K",56,"Federal-gov",61885,"Bachelors",13,"Never-married","Transport-moving","Not-in-family","Black","Male",0,2001,65,"United-States","Row21072"
"<=50K",19,"Private",183041,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,24,"United-States","Row21074"
"<=50K",45,"Federal-gov",235891,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"Columbia","Row21076"
">50K",41,"Private",163287,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,43,"United-States","Row21077"
"<=50K",29,"Private",164040,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","Row21078"
"<=50K",48,"Private",99127,"Assoc-acdm",12,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","Row21080"
"<=50K",38,"Private",334999,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","Row21081"
"<=50K",35,"Private",65876,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row21083"
"<=50K",59,"Local-gov",105866,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,30,"United-States","Row21084"
"<=50K",27,"Private",214858,"HS-grad",9,"Married-civ-spouse","Other-service","Own-child","White","Male",0,0,40,"United-States","Row21085"
">50K",43,"Private",154076,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row21086"
"<=50K",70,"Private",280307,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,"Cuba","Row21087"
"<=50K",30,"Private",97723,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,45,"United-States","Row21088"
">50K",24,"Private",233499,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row21089"
"<=50K",76,"Local-gov",259612,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,15,"United-States","Row21090"
